,type,team_id,current_name
0,stab,4952,Бес капитанов
1,creat,27171,Белый шум
2,tech,38429,Команда пьёт
3,tech,41578,Флуд
4,tech,42167,Spice Oddity
5,stab,43726,Белка-Бродяга
6,unst,44784,ЛЭТ Ит би
7,unst,47188,Мера воззрения
8,creat,48598,Кот Шрёдингера
9,stab,49841,И отвага
10,tech,50208,Асфальто-Мортале
11,stab,50516,Маникюр для Нагльфара
12,tech,51493,Олимпийский Краб
13,tech,51560,Здесь был этот русский
14,tech,51632,Петергофская мыловарня имени Тайлера Дёрдена
15,unst,51666,"Et tu, Boruto?"
16,tech,51987,Побег из шоу Трумана
17,tech,52275,Предпоследние
18,tech,52662,Чуть выше плинтуса
19,tech,53882,Выше ординара
20,stab,54134,Жук и Самолёт
21,tech,55282,Команда памяти сгоревшего сентября
22,unst,55371,Вчера
23,stab,55517,Das Gemeine
24,creat,55741,Alma vue
25,unst,56115,6 причин ненавидеть людей
26,tech,59433,"Это фиаско, братан"
27,weak,59635,Семиконечный кочан
28,stab,59636,Омар Хайям
29,unst,59705,Бесконечная сила коммунизма
30,unst,59731,Ять
31,tech,59845,"Она сказала, что ей"
32,creat,59846,Дельфины-еретикикики
33,unst,60250,Real Ток
34,tech,60435,Наш предел
35,stab,60445,Страх и ненависть в Саратовской области
36,stab,60447,Этой командой был Альберт Эйнштейн
37,unst,60580,Тик-так белочка
38,stab,61231,Приступ лени и наказание
39,stab,61248,Единая империя
40,creat,61267,Первый состав тронулся
41,tech,61492,Прыжок с переподвыподвертом
42,weak,61765,Улица лётчика Пилютова
43,tech,62079,Шесть Шантен
44,unst,62275,Команда вне конкурса
45,creat,62647,Енот Нонетот
46,tech,62827,Где же Олег?
47,stab,62828,9 жизней Нестора Махно
48,weak,62829,PRаведные
49,tech,62830,Три Н
50,creat,62832,Друзья Друзя
51,tech,62833,Чугунный Одуванчик
52,creat,62834,Лодка и музыканты
53,unst,62835,Как украсть ICQ за 60 секунд
54,stab,62836,Онтарио
55,tech,62837,Хосмос Хэ
56,tech,62838,Viva Las Vegan
57,stab,62839,QWERTY
58,stab,62840,Кейнсианский крест
59,weak,62841,Интеллектуальный клубок
60,weak,62842,Лисья Стая
61,tech,62843,Десигнеры
62,weak,62844,"То, что мы делаем, считается большим грехом"
63,creat,62845,Феечки Винкс
64,tech,62846,"Я думал, тут кормят"
