,type,team_id,current_name
0,tech,84,Норманны
1,tech,263,Вспомнить всё
2,creat,336,Чудо в перьях
3,creat,477,Архимед
4,tech,2673,Британские учёные
5,tech,3213,Дикие бозоны Хиггса
6,unst,3728,Укол
7,creat,4885,Троянский конь
8,tech,4952,Бес капитанов
9,tech,5379,Джеронимо!
10,tech,6513,Terra Incognita
11,creat,7591,Берлин Мумбай
12,tech,7931,Лимонад
13,unst,8424,Виталия
14,stab,26706,Каскадёры
15,unst,26712,Крестовый поход детей за четвёртой бутылкой
16,tech,26789,Флагман
17,tech,27089,Фордевинд
18,unst,27171,Белый шум
19,unst,27254,Не сегодня
20,unst,27684,Brain Art
21,tech,27766,Дурь
22,tech,28103,Бодрячком
23,tech,37728,Лангольеры
24,tech,37797,Эрудит
25,tech,38164,МГТУ - Фабрика мыслей
26,stab,38429,Небо в абхазах
27,tech,38722,Хайвмайнд
28,stab,39228,Северное сияние
29,creat,40190,Клинический случай
30,stab,40247,Эти две и йети
31,stab,42195,ПриКолЭнерго
32,stab,42469,X-Ray бросает пить
33,unst,42538,Волшебные звёзды 7
34,tech,42558,Savage
35,creat,43726,Белка-Бродяга
36,unst,45551,Станочницы
37,tech,45807,Тайна перевала котика с боку на бок
38,weak,45996,Эвфемизмы
39,tech,45997,МС
40,tech,46319,Квазар
41,tech,46734,Светлая лошадка
42,tech,48277,Недовольные каменщики
43,tech,48278,Пятая колонка
44,tech,48302,Свитер из-под тоги
45,tech,48762,Дверь прикрыл кондуктор
46,tech,48871,Теперь-то уж что
47,tech,48942,Пушные спесцы
48,tech,49225,Разгадывание кроссвордов
49,tech,49636,Художественный университет
50,stab,49876,Агрофизики
51,tech,49964,Bear in mind
52,unst,49972,Буй
53,tech,50163,Ничего не пони
54,creat,50435,Эйяфьядлайёкудль
55,tech,50436,Краболовы
56,unst,50550,МГТУ - С кем не бывает
57,tech,50807,Орден иллюминаторов
58,tech,50821,Собакусъел
59,unst,50823,Зайки мои
60,tech,51249,Два пальца в нёбо
61,stab,51276,Жжёный хлебушек
62,stab,51456,Эбола
63,stab,51508,Кузнецы счастья
64,tech,51510,Титаник
65,stab,51600,Лидсингер дома и в гостях
66,tech,51632,Петергофская мыловарня имени Тайлера Дёрдена
67,tech,52023,КЛТНН
68,tech,52134,ПДЖ
69,tech,52275,Предпоследние
70,tech,52856,Сова бьен
71,tech,52999,Сборная солянка
72,creat,53341,Парадные ватники
73,tech,53417,Фернанотехнологии
74,unst,53667,Бред существования
75,tech,53700,Хитрый иттрий
76,tech,53714,Постмодернистское название
77,stab,53992,Ходим на тренировки
78,stab,54354,Джуманджи
79,tech,54889,Аннигиляция
80,tech,55133,Сборная Кайнозоя
81,unst,55200,Люберецкие карлицы
82,tech,55270,МГТУ - Легионеры
83,tech,55336,Zzyzx Rd.
84,tech,56154,Бидоны
85,stab,56261,Врубель
86,tech,56373,Кубалибра
87,tech,56760,РБ
88,unst,56925,Масоны-рептилоиды
89,tech,57147,Наугад
90,tech,57219,"Команда, занявшая первое место"
91,tech,57732,Не наш пакет
92,tech,58339,"Он не будет с тобой играть, Саша"
93,creat,58461,Фонд борьбы с Конфуцием
94,tech,58641,Свистать всех наверх!
95,tech,58832,Пегги и дудочник
96,stab,59006,Котик по имени Мяу
97,stab,59032,Тонкая душевная организация
98,tech,59320,Сандали Даля
99,tech,59338,Игра на инженервах
100,tech,59495,ООО Моя оборона
101,stab,59625,Мурманские полярники
102,tech,59638,Alohomora
103,tech,59749,Люди Ч
104,tech,59995,Чёрный хлеб
105,tech,60270,Третий  Элемент
106,stab,60651,Морские ежи
107,tech,61896,Пронырливый коростель
108,tech,62079,Шесть Шантен
109,tech,62111,Резерв ставки
110,weak,62262,Усами младенца
111,creat,62269,Не в своей тарелке
112,stab,62365,Безумный Ма(р)кс
113,tech,62468,Элементы
114,stab,62974,WFH0202
115,tech,63410,Женская власть
116,tech,63430,Нетрезвый расчёт
117,weak,63901,"Да, это жёстко"
118,weak,63962,Пики точёные
119,weak,64139,Жизнь на Марксе
120,creat,64256,Амбивалентные Ленивцы
121,tech,65018,Невский берег
122,stab,65050,Злые голуби
